TIMESTAMP,RECORD,AirTempC_Avg,AirTempC_Max,AirTempC_Min,RelHum_Avg,RelHum_Max,RelHum_Min,WindSpd_ms_Max,Wind_Speed_AVG,Wind_Dir_Avg,SlrRad_W_Avg,SlrRad_W_Max,Rain_mm_Tot,DewPntC_Max,DewPntC_Min,WindChilC_Max,WindChilC_Min,HeatIndxC_Max,HeatIndxC_Min,ETrs_mm_Total,Rso
6/19/2021 1:00,109950,10.7,11.4,10.21,88.5,91,85.3,0.001,0.001,285.4,0,0,0,9.1,8.67,11.4,10.21,11.4,10.21,-0.029,0
6/19/2021 2:00,109951,10.01,10.35,9.47,92.2,93.7,90.9,0.001,0.001,285.4,0,0,0,9.01,8.42,10.35,9.47,10.35,9.47,-0.028,0
6/19/2021 3:00,109952,9.29,9.67,8.96,94.3,95.1,93.5,0.001,0.001,285.4,0,0,0,8.7,8.17,9.67,8.96,9.67,8.96,-0.028,0
6/19/2021 4:00,109953,8.85,9.2,8.48,95.4,96.1,94.9,0.001,0.001,285.4,0.035,0.406,0,8.47,7.858,9.2,8.48,9.2,8.48,2.1,0
6/19/2021 5:00,109954,8.74,9.06,8.5,96.1,96.4,95.8,0.001,0.001,285.3,11.25,35.91,0,8.48,7.912,9.06,8.5,9.06,8.5,1220,0.107
6/19/2021 6:00,109955,9.82,10.52,8.99,95.6,96.2,94.5,0.761,0.004,285.2,79.37,154,0,9.74,8.4,10.52,8.99,10.52,8.99,7999,0.625
6/19/2021 7:00,109956,11.2,12.51,10.35,91.4,94.5,84.9,0.001,0.001,285.1,169.9,433.2,0,10.6,9.47,12.51,10.35,12.51,10.35,7999,1.206
6/19/2021 8:00,109957,13.77,14.87,12.49,78.55,85.1,73.42,1.56,0.005,285.1,366.5,561,0,11.08,9.69,14.87,12.49,14.87,12.49,7999,1.776
6/19/2021 9:00,109958,15.31,16,14.43,72.13,77.27,67.64,0.001,0.001,284.5,589.1,679.8,0,11.1,10,16,14.43,16,14.43,7999,2.295
6/19/2021 10:00,109959,16.4,18.25,15.44,68.99,74.47,62.06,0.441,0.002,284,727.4,782.8,0,11.8,10.21,18.25,15.44,18.25,15.44,7999,2.729
6/19/2021 11:00,109960,18.67,20.21,17.66,61.97,68.81,57.1,2.518,0.025,284.1,831,874,0,12.87,10.41,20.21,17.66,20.21,17.66,7999,3.048
6/19/2021 12:00,109961,20.19,21.11,19.36,58.22,62.78,55.25,3.637,0.065,284.3,898,919,0,13.42,11.27,21.11,19.36,21.11,19.36,7999,3.23
6/19/2021 13:00,109962,21.52,22.36,20.77,54.89,63.04,51.9,0.001,0.001,285.2,838,1067,0,14.2,11.54,22.36,20.77,22.36,20.77,7999,3.262
6/19/2021 14:00,109963,22.36,23.33,21.78,50.7,58.53,45.67,0.92,0.004,285.8,773.8,1048,0,13.47,10.57,23.33,21.78,23.33,21.78,7999,3.144
6/19/2021 15:00,109964,23.62,24.62,22.66,46.09,51.56,42.49,0.001,0.001,286.1,796.4,845,0,12.95,10.71,24.62,22.66,24.62,22.66,7999,2.882
6/19/2021 16:00,109965,24.43,25.63,23.64,44.15,50.39,40.66,0.001,0.001,286.2,675.4,742,0,13.03,10.86,25.63,23.64,25.63,23.64,7999,2.495
6/19/2021 17:00,109966,24.28,25.18,23.39,47.4,51.83,42.94,5.075,1.69,287,527,604.4,0,13.71,11.59,25.18,23.39,25.18,23.39,7999,2.008
6/19/2021 18:00,109967,23.04,23.71,22.44,51.37,55.05,48.85,5.714,2.417,288.3,357.8,444,0,13.31,12.05,23.71,22.44,23.71,22.44,7999,1.456
6/19/2021 19:00,109968,21.7,22.61,20.77,57.06,60.98,52.66,5.395,1.976,285.5,193.3,272.4,0,13.23,12.35,22.61,20.77,22.61,20.77,7999,0.875
6/19/2021 20:00,109969,19.84,20.88,18.83,64.53,68.82,59.96,5.395,0.973,284.2,45.4,120.7,0,13.11,12.69,20.88,18.83,20.88,18.83,5897,0.306
6/19/2021 21:00,109970,17.87,18.9,16.96,72.15,75.3,68.65,1.4,0.008,284,2.322,9.53,0,13.05,12.53,18.9,16.96,18.9,16.96,172.3,0.001
6/19/2021 22:00,109971,16.43,17.13,15.86,77.32,79.45,75,4.596,1.322,282.5,0,0,0,12.71,12.3,17.13,15.86,17.13,15.86,-0.006,0
6/19/2021 23:00,109972,15.39,15.96,14.86,81.4,83.4,79.42,2.838,0.158,284.3,0,0,0,12.44,12.05,15.96,14.86,15.96,14.86,-0.028,0
6/20/2021 0:00,109973,14.52,14.94,14.13,84.9,86.4,83.4,0.001,0.001,284.3,0,0,0,12.19,11.85,14.94,14.13,14.94,14.13,-0.031,0
6/20/2021 1:00,109974,13.91,14.27,13.59,87.3,88.7,86,0.001,0.001,284.4,0,0,0,11.98,11.73,14.27,13.59,14.27,13.59,-0.03,0
6/20/2021 2:00,109975,13.25,13.79,12.85,90.4,92,88.4,0.001,0.001,284.3,0,0,0,11.96,11.54,13.79,12.85,13.79,12.85,-0.029,0
6/20/2021 3:00,109976,12.56,12.95,12.24,92.8,93.8,91.9,0.001,0.001,284.2,0,0,0,11.7,11.23,12.95,12.24,12.95,12.24,-0.029,0
6/20/2021 4:00,109977,11.93,12.4,11.53,94.1,94.7,93.5,0.001,0.001,284.2,0.091,0.811,0,11.39,10.72,12.4,11.53,12.4,11.53,5.909,0
6/20/2021 5:00,109978,11.47,11.7,11.28,95,95.3,94.5,0.001,0.001,284.2,8.56,18.87,0,10.88,10.55,11.7,11.28,11.7,11.28,998,0.106
6/20/2021 6:00,109979,12.45,14.32,11.24,94.8,95.8,90.4,0.001,0.001,284,123.4,205.5,0,12.95,10.53,14.32,11.24,14.32,11.24,7999,0.624
6/20/2021 7:00,109980,16.04,17.84,14.18,79.44,90.3,70.43,0.001,0.001,284.5,275.5,355.8,0,13.52,11.95,17.84,14.18,17.84,14.18,7999,1.204
6/20/2021 8:00,109981,17.93,18.47,17.28,68.99,72.7,65.81,3.477,0.556,275.8,440.2,523.3,0,12.85,11.85,18.47,17.28,18.47,17.28,7999,1.774
6/20/2021 9:00,109982,18.84,19.27,18.3,65.39,68.71,63.26,2.838,0.145,270.3,600.9,674.1,0,12.96,11.86,19.27,18.3,19.27,18.3,7999,2.293
6/20/2021 10:00,109983,19.86,20.5,19.15,63.36,66.59,61.51,3.637,0.047,271.5,739.8,799.8,0,13.89,12.1,20.5,19.15,20.5,19.15,7999,2.727
6/20/2021 11:00,109984,21.5,23.03,20.41,58.34,64.66,52.18,0.441,0.002,275.1,846,886,0,14.61,12.28,23.03,20.41,23.03,20.41,7999,3.047
6/20/2021 12:00,109985,22.98,23.76,22.18,52.01,56.8,48.36,3.797,0.049,279.9,912,930,0,13.98,11.82,23.76,22.18,23.76,22.18,7999,3.229
6/20/2021 13:00,109986,24.24,25.23,23.11,48.21,54.43,43.93,3.957,0.196,281.6,926,933,0,14.15,11.55,25.23,23.11,25.23,23.11,7999,3.263
6/20/2021 14:00,109987,25.1,25.89,24.55,44.57,49.9,39.8,5.395,1.723,283.2,890,917,0,14.47,10.9,25.89,24.55,25.89,24.55,7999,3.145
6/20/2021 15:00,109988,26.12,26.77,25.47,41.83,48.65,38.65,6.194,1.942,282.7,809,857,0,14.56,11.39,26.77,25.47,26.78,25.47,7999,2.883
6/20/2021 16:00,109989,26.96,27.36,26.51,39.2,45.03,36.74,4.596,1.312,283.6,685.8,754.5,0,14.09,11.12,27.36,26.51,27.36,26.51,7999,2.496
6/20/2021 17:00,109990,27.12,27.64,26.79,37.53,42.76,35.72,4.596,1.372,283.3,531.8,614,0,13.59,10.68,27.64,26.79,27.64,26.79,7999,2.01
6/20/2021 18:00,109991,26.57,27.06,26.32,39.14,42.43,37.42,4.116,0.586,283.4,364.2,451.5,0,12.96,10.81,27.06,26.32,27.06,26.32,7999,1.458
6/20/2021 19:00,109992,26.14,26.56,25.78,38.65,42.83,36.98,0.001,0.001,283.1,197.7,278.1,0,12.34,10.33,26.56,25.78,26.56,25.78,7999,0.877
6/20/2021 20:00,109993,24.45,25.96,22.17,43.82,53.03,37.31,0.001,0.001,283,46.51,124.9,0,12.54,10.06,25.96,22.17,25.96,22.17,6933,0.308
6/20/2021 21:00,109994,20.57,22.23,19.31,58.96,66.05,52.5,0.001,0.001,283.4,1.985,8.92,0,12.97,11.58,22.23,19.31,22.23,19.31,154.8,0.001
6/20/2021 22:00,109995,18.65,19.41,18.04,67.61,71.61,64.89,0.001,0.001,283.7,0,0,0,13.08,12.01,19.41,18.04,19.41,18.04,-0.034,0
6/20/2021 23:00,109996,17.64,18.26,16.96,72.66,75.56,69.94,0.001,0.001,283.9,0,0,0,13.5,12.08,18.26,16.96,18.26,16.96,-0.033,0
6/21/2021 0:00,109997,16.61,17.06,15.99,75.83,78.61,73.19,0.001,0.001,284.1,0,0,0,12.69,11.89,17.06,15.99,17.06,15.99,-0.032,0
6/21/2021 1:00,109998,15.46,16.14,14.98,81.5,83.7,77.12,0.001,0.001,284.2,0,0,0,12.54,12.02,16.14,14.98,16.14,14.98,-0.031,0
6/21/2021 2:00,109999,14.72,15.01,14.38,84.8,86,82.9,0.001,0.001,284.3,0,0,0,12.43,11.95,15.01,14.38,15.01,14.38,-0.031,0
6/21/2021 3:00,110000,14.13,14.49,13.86,86.4,87.4,85.5,0.001,0.001,284.3,0,0,0,12.19,11.66,14.49,13.86,14.49,13.86,-0.03,0
6/21/2021 4:00,110001,13.59,13.99,13.09,87.5,89.5,85.6,0.001,0.001,284.3,0.045,0.406,0,11.84,11.3,13.99,13.09,13.99,13.09,3,0
6/21/2021 5:00,110002,12.84,13.24,12.51,90.3,91.6,88.9,0.001,0.001,284.4,8.14,19.27,0,11.55,11.13,13.24,12.51,13.24,12.51,980,0.105
6/21/2021 6:00,110003,14.6,17.55,12.53,84.5,91.7,71.39,0.001,0.001,284.4,113,191.7,0,12.54,11.18,17.55,12.53,17.55,12.53,7999,0.622
6/21/2021 7:00,110004,20,21.31,17.58,64.77,71.73,50.1,0.001,0.001,283.9,272.4,355.8,0,14.94,10.3,21.31,17.58,21.31,17.58,7999,1.202
6/21/2021 8:00,110005,21.87,22.86,21.27,50.59,61.44,45.75,0.001,0.001,282.8,438.5,521.3,0,14.18,10.31,22.86,21.27,22.86,21.27,7999,1.772
6/21/2021 9:00,110006,21.36,21.95,21,51.25,57.31,48.48,3.957,0.05,274.6,598.5,672,0,12.45,10.17,21.95,21,21.95,21,7999,2.291
6/21/2021 10:00,110007,22.67,23.27,21.82,47.15,52.85,44.21,3.797,1.107,271.1,735.8,793.5,0,12.41,10.29,23.27,21.82,23.27,21.82,7999,2.726
6/21/2021 11:00,110008,24.18,25.33,23.1,44.08,53.69,41.14,3.158,0.022,271.6,839,880,0,13.69,10.44,25.33,23.1,25.33,23.1,7999,3.045
6/21/2021 12:00,110009,26.42,27.6,25.05,39.77,46.18,36.36,3.957,0.378,272.2,904,921,0,14.16,10.41,27.6,25.05,27.6,25.05,7999,3.228
6/21/2021 13:00,110010,28.25,29.26,27.16,35.91,44.28,33,2.359,0.015,277.1,917,923,0,15.11,10.51,29.26,27.16,29.26,27.16,7999,3.262
6/21/2021 14:00,110011,29.98,30.93,28.59,32.29,37.75,30.19,0.92,0.008,282.8,879,908,0,13.4,10.36,30.93,28.59,30.93,28.59,7999,3.145
6/21/2021 15:00,110012,31.85,33.14,30.37,29.87,35.23,27.75,0.001,0.001,282.7,789.9,843,0,15.21,11.29,33.14,30.37,33.14,30.37,7999,2.884
6/21/2021 16:00,110013,32.56,33.31,31.89,28.33,33.14,26.81,0.001,0.001,282.9,673.7,734.2,0,14.32,11,33.31,31.89,33.31,31.89,7999,2.498
6/21/2021 17:00,110014,32.21,32.82,31.59,29.82,34.59,27.23,5.235,0.305,286,519.6,601,0,14.84,11.25,32.82,31.59,32.82,31.59,7999,2.012
6/21/2021 18:00,110015,30.99,31.72,30.18,29.82,31.61,27.72,6.673,2.4,288.9,354.7,434.3,0,12.7,10.3,31.72,30.18,31.72,30.18,7999,1.46
6/21/2021 19:00,110016,29.19,30.32,28,35.13,38.03,31.02,5.714,2.317,286.4,190,269.8,0,13.55,11.22,30.32,28,30.32,28,7999,0.88
6/21/2021 20:00,110017,26.85,28.07,25.75,39.88,43.41,36.72,5.395,2.265,284,46.05,116,0,12.63,11.52,28.07,25.75,28.07,25.75,6315,0.31
6/21/2021 21:00,110018,23.87,25.79,22.19,51.09,57.43,42.67,3.477,0.283,283.5,2.671,11.16,0,14.15,12.01,25.79,22.19,25.79,22.19,205.4,0.001
6/21/2021 22:00,110019,21.11,22.25,20.22,61.68,65.74,56.33,0.001,0.001,283.9,0,0,0,13.81,13.01,22.25,20.22,22.25,20.22,-0.036,0
6/21/2021 23:00,110020,19.56,20.29,18.9,66.03,67.6,64.03,0.001,0.001,284.2,0,0,0,13.71,12.67,20.29,18.9,20.29,18.9,-0.035,0
6/22/2021 0:00,110021,18.23,18.97,17.5,68.12,69.55,66.54,0.001,0.001,284.3,0,0,0,12.76,11.85,18.97,17.5,18.97,17.5,-0.034,0
6/22/2021 1:00,110022,16.87,17.63,16.16,72.81,76.51,69.04,0.001,0.001,284.5,0,0,0,12.15,11.8,17.63,16.16,17.63,16.16,-0.033,0
6/22/2021 2:00,110023,15.45,16.23,14.67,80.3,83.9,76.37,2.359,0.017,284.6,0,0,0,12.2,11.94,16.23,14.67,16.23,14.67,-0.031,0
6/22/2021 3:00,110024,14.47,14.77,14.17,84.5,85.3,83.8,0.001,0.001,284.7,0,0,0,12.09,11.72,14.77,14.17,14.77,14.17,-0.031,0
6/22/2021 4:00,110025,13.9,14.32,13.16,86.7,89.4,85.1,0.001,0.001,284.8,0.068,0.812,0,11.94,11.45,14.32,13.16,14.32,13.16,4.663,0
6/22/2021 5:00,110026,12.79,13.33,12.45,91.2,92.5,89.2,0.001,0.001,284.8,8.79,21.3,0,11.64,11.16,13.33,12.45,13.33,12.45,1057,0.104
6/22/2021 6:00,110027,13.92,16.06,12.68,88.6,92.9,78.54,0.001,0.001,284.7,110.3,189.7,0,12.58,11.48,16.06,12.68,16.06,12.68,7999,0.62
6/22/2021 7:00,110028,17.15,18.34,15.99,74.18,78.44,69.48,0.001,0.001,282.5,285.3,474.5,0,13.04,12.22,18.34,15.99,18.34,15.99,7999,1.2
6/22/2021 8:00,110029,17.03,18.24,16.36,75.51,78.65,69.55,0.001,0.001,270.8,341,717.5,0,13.24,12.42,18.24,16.36,18.24,16.36,7999,1.769
6/22/2021 9:00,110030,17.76,18.19,17.48,73.33,75.25,71.33,0.001,0.001,274.6,253.9,963,0,13.38,12.57,18.19,17.48,18.19,17.48,7999,2.289
6/22/2021 10:00,110031,18.39,18.89,17.92,71.91,74.69,69.67,0.441,0.002,284.4,381.8,924,0,14.19,12.82,18.89,17.92,18.89,17.92,7999,2.724
6/22/2021 11:00,110032,18.87,19.78,18.09,71.59,76.18,68.48,2.359,0.023,284.2,529.2,1211,0,14.54,13.19,19.78,18.09,19.78,18.09,7999,3.044
6/22/2021 12:00,110033,20.23,21.12,19.29,67.56,71.96,64.13,4.276,0.564,284.8,844,1142,0,15.13,13.6,21.12,19.29,21.12,19.29,7999,3.228
6/22/2021 13:00,110034,20.68,21.22,20.29,67.03,71.07,64.5,6.354,3.438,287,914,920,0,15.58,13.84,21.22,20.29,21.22,20.29,7999,3.262
6/22/2021 14:00,110035,21.32,21.92,20.88,64.8,71.1,61.99,6.034,3.039,286.3,878,904,0,15.82,14.05,21.92,20.88,21.92,20.88,7999,3.145
6/22/2021 15:00,110036,22.5,23.21,21.49,59.07,65.21,53.8,5.555,2.69,287.9,801,846,0,15.59,13.14,23.21,21.49,23.21,21.49,7999,2.885
6/22/2021 16:00,110037,22.83,23.19,22.5,55.89,59.72,53.82,6.034,3.149,290.4,691,754,0,14.71,13.03,23.19,22.5,23.19,22.5,7999,2.499
6/22/2021 17:00,110038,23.1,23.55,22.72,54.65,58.52,51.09,5.714,2.293,290.3,534.9,620.9,0,14.53,12.67,23.55,22.72,23.55,22.72,7999,2.013
6/22/2021 18:00,110039,22.74,23.48,22.13,54.07,56.37,51.72,4.596,1.72,290.7,365.8,450.5,0,13.91,12.46,23.48,22.13,23.48,22.13,7999,1.462
6/22/2021 19:00,110040,21.42,22.34,20.36,58.8,63.25,54.18,4.436,1.97,286.9,204.4,280.9,0,13.62,12.53,22.34,20.36,22.34,20.36,7999,0.881
6/22/2021 20:00,110041,19.33,20.83,17.84,66.73,72.43,61.39,5.555,1.176,285.9,51.54,130.6,0,13.58,12.81,20.83,17.84,20.83,17.84,6538,0.312
6/22/2021 21:00,110042,16.61,17.9,15.77,75.58,78.83,72.39,4.276,0.65,284.8,3.113,11.16,0,12.93,11.57,17.9,15.77,17.9,15.77,187.4,0.002
6/22/2021 22:00,110043,14.82,15.81,13.93,81.5,84.6,77.88,1.24,0.026,284.6,0,0,0,12.13,11.34,15.81,13.93,15.81,13.93,-0.031,0
6/22/2021 23:00,110044,13.54,14.06,13.05,85.9,87.9,84.4,2.838,0.064,284.7,0,0,0,11.52,11.07,14.06,13.05,14.06,13.05,-0.029,0
6/23/2021 0:00,110045,12.92,13.17,12.65,88.4,89.5,87.7,0.001,0.001,284.7,0,0,0,11.22,10.9,13.17,12.65,13.17,12.65,-0.03,0
6/23/2021 1:00,110046,12.25,12.75,11.92,91,92.5,89.3,0.001,0.001,284.8,0,0,0,11.06,10.51,12.75,11.92,12.75,11.92,-0.029,0
6/23/2021 2:00,110047,12.59,12.92,12.14,88.7,92,85.9,0.001,0.001,285,0,0,0,11.04,10.51,12.92,12.14,12.92,12.14,-0.03,0
6/23/2021 3:00,110048,12.8,12.99,12.58,85.3,87,83.4,2.998,0.231,285.4,0,0,0,10.79,10.03,12.99,12.58,12.99,12.58,-0.026,0
6/23/2021 4:00,110049,12.64,12.81,12.51,85,85.7,84.2,1.08,0.007,285.2,0.012,0.406,0,10.49,9.99,12.81,12.51,12.81,12.51,0.793,0
6/23/2021 5:00,110050,12.57,12.85,12.37,84.4,85.8,82.7,1.56,0.005,285.3,5.19,14.4,0,10.28,9.69,12.85,12.37,12.85,12.37,620.8,0.102
6/23/2021 6:00,110051,12.41,12.54,12.24,85.5,87.2,82.5,0.761,0.003,285.4,36.09,78.11,0,10.36,9.56,12.54,12.24,12.54,12.24,4301,0.617
6/23/2021 7:00,110052,12.83,13.25,12.44,80.9,82.9,79.89,0.001,0.001,285.2,119.3,134.1,0,10.07,9.39,13.25,12.44,13.25,12.44,7999,1.197
6/23/2021 8:00,110053,13.24,13.49,13.01,81.9,83.3,80.1,2.359,0.067,285.2,151.6,198,0,10.57,9.86,13.49,13.01,13.49,13.01,7999,1.767
6/23/2021 9:00,110054,14.2,15.11,13.39,78.62,82.6,72.93,4.116,0.807,281.3,415.8,913,0,11.23,10.16,15.11,13.39,15.11,13.39,7999,2.287
6/23/2021 10:00,110055,15.74,16.36,14.96,71.9,75.42,68.84,2.518,0.22,284.1,560.4,1300,0,11.71,10.24,16.36,14.96,16.36,14.96,7999,2.722
6/23/2021 11:00,110056,16.46,17.37,15.51,71.05,75.55,68.17,3.797,0.28,284,714.1,1308,0,12.64,10.54,17.37,15.51,17.37,15.51,7999,3.043
6/23/2021 12:00,110057,18.46,20.25,17.16,65.22,74.16,59.61,0.001,0.001,284.2,923,1024,0,13.1,11.14,20.25,17.16,20.25,17.16,7999,3.227
6/23/2021 13:00,110058,19.81,20.3,19.42,62.33,68.61,60.21,2.838,0.021,285.4,933,941,0,14.15,11.89,20.3,19.42,20.3,19.42,7999,3.262
6/23/2021 14:00,110059,20.85,22.14,20.05,59.04,64.55,54.22,3.957,0.513,286.6,900,925,0,13.63,12.11,22.14,20.05,22.14,20.05,7999,3.145
6/23/2021 15:00,110060,22.18,22.46,21.93,51.98,57.62,48.48,5.075,1.806,287.8,824,906,0,13.42,10.92,22.46,21.93,22.46,21.93,7999,2.885
6/23/2021 16:00,110061,22.72,23.34,21.98,48.88,53.56,44.18,5.874,2.674,290.6,702.8,784.2,0,12.65,10.3,23.34,21.98,23.34,21.98,7999,2.5
6/23/2021 17:00,110062,22.93,23.32,22.56,46.65,49.77,43.37,5.395,2.668,290.3,546.2,628.2,0,11.79,10.05,23.32,22.56,23.32,22.56,7999,2.015
6/23/2021 18:00,110063,22.24,22.72,21.71,49.64,52.99,47.62,5.714,2.492,287.6,376,467.8,0,12.49,10.6,22.72,21.71,22.72,21.71,7999,1.463
6/23/2021 19:00,110064,21.17,21.85,20.51,51.14,53.3,49.25,5.395,1.689,285.4,207.9,288.6,0,11.58,10.34,21.85,20.51,21.85,20.51,7999,0.883
6/23/2021 20:00,110065,19.35,20.66,18.19,58.89,64.52,52.82,4.756,1.433,284.2,48.27,131.2,0,11.51,10.6,20.66,18.19,20.66,18.19,6022,0.313
6/23/2021 21:00,110066,17.19,18.26,16.28,68.43,71.85,64.59,0.001,0.001,283.8,1.968,7.506,0,11.53,11.09,18.26,16.28,18.26,16.28,144.5,0.002
6/23/2021 22:00,110067,15.57,16.33,14.87,74.81,76.78,71.82,0.001,0.001,284,0,0,0,11.35,10.82,16.33,14.87,16.33,14.87,-0.033,0
6/23/2021 23:00,110068,14.19,14.94,13.55,79.26,81.9,76.37,0.001,0.001,284,0,0,0,10.88,10.48,14.94,13.55,14.94,13.55,-0.031,0
6/24/2021 0:00,110069,13.22,13.66,12.82,83.5,85.1,81.7,0.001,0.001,284.1,0,0,0,10.71,10.34,13.66,12.82,13.66,12.82,-0.03,0
6/24/2021 1:00,110070,12.44,12.92,11.99,86.7,88,85,0.001,0.001,284.2,0,0,0,10.5,10.07,12.92,11.99,12.92,11.99,-0.03,0
6/24/2021 2:00,110071,11.72,12.12,11.16,89.1,90.9,88,0.001,0.001,284.2,0,0,0,10.27,9.65,12.12,11.16,12.12,11.16,-0.029,0
6/24/2021 3:00,110072,10.82,11.24,10.41,92.3,93.4,90.9,0.001,0.001,284.2,0,0,0,9.87,9.38,11.24,10.41,11.24,10.41,-0.028,0
6/24/2021 4:00,110073,10.42,10.62,10.23,93.9,94.4,93.2,0.001,0.001,284.2,0.063,0.812,0,9.68,9.26,10.62,10.23,10.62,10.23,3.949,0
6/24/2021 5:00,110074,10.24,10.36,10.08,94.6,94.9,94.2,0.001,0.001,284.1,8.62,21.71,0,9.57,9.25,10.36,10.08,10.36,10.08,974,0.1
6/24/2021 6:00,110075,11.34,12.9,10.19,93.3,95.4,87,0.441,0.002,280.2,117.5,201.9,0,11.11,9.4,12.9,10.19,12.9,10.19,7999,0.614
6/24/2021 7:00,110076,14.31,16.46,12.86,79.09,87,69.93,0.001,0.001,273,278.3,351.2,0,11.6,10.43,16.46,12.86,16.46,12.86,7999,1.195
6/24/2021 8:00,110077,15.28,16.02,14.43,76.18,78.63,72.98,1.56,0.011,269.4,396.8,479.4,0,11.85,10.52,16.02,14.43,16.02,14.43,7999,1.764
6/24/2021 9:00,110078,16.83,17.66,15.45,72.37,77.16,68.81,0.001,0.001,270,584.5,658.7,0,12.78,11.17,17.66,15.45,17.66,15.45,7999,2.285
6/24/2021 10:00,110079,17.87,18.86,16.75,70.73,76.31,65.83,0.001,0.001,274.4,722.2,780.8,0,13.76,11.98,18.86,16.75,18.86,16.75,7999,2.72
6/24/2021 11:00,110080,19.84,21.01,18.45,64.44,70.57,59.92,3.477,0.131,277.8,828,875,0,14.29,12.25,21.01,18.45,21.01,18.45,7999,3.041
6/24/2021 12:00,110081,22.21,23.75,20.7,57.62,65.27,51.43,3.317,0.306,281,885,908,0,14.99,12.77,23.75,20.7,23.75,20.7,7999,3.226
6/24/2021 13:00,110082,24.28,25.44,22.9,48.79,55.79,44.96,4.116,0.911,281.7,920,1031,0,15.41,12.12,25.44,22.9,25.44,22.9,7999,3.261
6/24/2021 14:00,110083,25.3,26.18,24.83,46.64,51.25,43.47,3.797,1.316,282.8,807,981,0,14.44,12.29,26.18,24.83,26.18,24.83,7999,3.145
6/24/2021 15:00,110084,26.92,28.12,25.81,44.04,49.56,41.11,2.678,0.096,285.6,791,838,0,15.27,12.89,28.12,25.81,28.16,25.81,7999,2.886
6/24/2021 16:00,110085,27.82,28.39,27.37,42.57,45.71,40.43,3.797,0.571,285.1,671.3,743.2,0,15.15,13.34,28.39,27.37,28.39,27.37,7999,2.501
6/24/2021 17:00,110086,28.17,29.4,27.51,41.39,45.57,38.06,0.001,0.001,285.6,454.1,608.1,0,15.25,13.38,29.4,27.51,29.4,27.51,7999,2.016
6/24/2021 18:00,110087,27.48,28.08,26.68,45.15,51.89,42.31,0.001,0.001,283.6,285.8,453.1,0,16.15,13.72,28.08,26.68,28.19,26.95,7999,1.464
6/24/2021 19:00,110088,26.51,27,25.93,48.27,50.74,46.39,0.001,0.001,283.3,171.5,259.4,0,15.61,13.75,27,25.93,27.25,25.93,7999,0.884
6/24/2021 20:00,110089,24.56,26.03,23.3,54.25,59.12,47.45,0.001,0.001,280.1,39.77,93.3,0,15.38,13.81,26.03,23.3,26.03,23.3,5938,0.314
6/24/2021 21:00,110090,22.26,23.39,21.36,61.76,64.81,57.29,0.001,0.001,280.4,2.009,9.94,0,14.88,14.33,23.39,21.36,23.39,21.36,161.1,0.002
6/24/2021 22:00,110091,20.73,21.46,19.94,67.47,70.55,64.3,0.001,0.001,280.8,0,0,0,14.94,14.2,21.46,19.94,21.46,19.94,-0.034,0
6/24/2021 23:00,110092,19.52,20,18.87,71.78,75.05,70.23,0.001,0.001,280.6,0,0,0,14.54,14.12,20,18.87,20,18.87,-0.033,0
