TIMESTAMP,RECORD,AirTempC_Avg,AirTempC_Max,AirTempC_Min,RelHum_Avg,RelHum_Max,RelHum_Min,WindSpd_ms_Max,Wind_Speed_AVG,Wind_Dir_Avg,SlrRad_W_Avg,SlrRad_W_Max,Rain_mm_Tot,DewPntC_Max,DewPntC_Min,WindChilC_Max,WindChilC_Min,HeatIndxC_Max,HeatIndxC_Min,ETrs_mm_Total,Rso
6/25/2021 0:00,110093,18.25,18.97,17.52,77.96,81.2,74.85,0.001,0.001,280.7,0,0,0,14.48,14.23,18.97,17.52,18.97,17.52,-0.032,0
6/25/2021 1:00,110094,17.07,17.65,16.53,83.1,85,80.9,0.001,0.001,280.8,0,0,0,14.4,13.98,17.65,16.53,17.65,16.53,-0.031,0
6/25/2021 2:00,110095,15.99,16.64,15.35,87.1,89.4,84.7,0.001,0.001,280.8,0,0,0,14.15,13.45,16.64,15.35,16.64,15.35,-0.03,0
6/25/2021 3:00,110096,15.24,15.45,15.08,90.5,90.9,89.3,0.001,0.001,280.7,0,0,0,13.86,13.56,15.45,15.08,15.45,15.08,-0.03,0
6/25/2021 4:00,110097,14.94,15.2,14.72,91.4,91.9,90.6,0.001,0.001,280.6,0.025,0.406,0,13.71,13.37,15.2,14.72,15.2,14.72,1.749,0
6/25/2021 5:00,110098,14.55,14.87,14.27,92.2,92.9,91.6,0.001,0.001,280.7,11.54,34.28,0,13.57,13.08,14.87,14.27,14.87,14.27,1445,0.099
6/25/2021 6:00,110099,15.32,16.6,14.49,89.3,92.8,83.3,0.001,0.001,281,98.4,190.9,0,13.8,13.32,16.6,14.49,16.6,14.49,7999,0.611
6/25/2021 7:00,110100,19.22,21.26,16.6,74.25,83.6,67.12,0.001,0.001,278.6,256.8,356.8,0,15.51,13.79,21.26,16.6,21.26,16.6,7999,1.191
6/25/2021 8:00,110101,20.81,22.39,19.95,66.41,74,58.67,0.001,0.001,274.1,424.4,522.1,0,15.4,13.58,22.39,19.95,22.39,19.95,7999,1.761
6/25/2021 9:00,110102,22.03,22.58,21.55,61.28,64.83,57.38,0.001,0.001,270.1,581.1,664.7,0,15.01,13.54,22.58,21.55,22.58,21.55,7999,2.282
6/25/2021 10:00,110103,22.81,23.59,22.38,58.45,64.73,55.93,2.678,0.034,274.5,698.5,777.5,0,15.67,13.61,23.59,22.38,23.59,22.38,7999,2.718
6/25/2021 11:00,110104,24.22,25.15,23.37,54.36,61.48,50.89,3.477,0.448,279.7,821,860,0,15.98,13.68,25.15,23.37,25.15,23.37,7999,3.039
6/25/2021 12:00,110105,25.47,26.39,24.8,51.05,56.03,48.25,3.957,0.535,280.6,884,901,0,15.99,13.9,26.39,24.8,26.39,24.8,7999,3.224
6/25/2021 13:00,110106,26.99,27.79,26.01,47.11,52.14,44.58,4.596,0.61,281.1,900,909,0,15.87,14.19,27.79,26.01,28,26.01,7999,3.26
6/25/2021 14:00,110107,28.18,28.93,27.37,45.09,50.18,42.33,4.116,0.062,282.6,867,892,0,16.72,14.53,28.93,27.37,28.94,27.49,7999,3.145
6/25/2021 15:00,110108,29.1,29.83,28.42,43.33,48.64,40.62,5.874,0.452,281.9,786.3,835,0,17.34,14.85,29.83,28.42,30.23,28.42,7999,2.886
6/25/2021 16:00,110109,30.1,30.79,29.06,41.42,48.94,38.7,3.637,0.36,287.7,668.8,734.3,0,18.39,14.88,30.79,29.06,31.39,29.06,7999,2.501
6/25/2021 17:00,110110,30.3,30.77,29.96,39.28,44.59,35.98,4.915,0.738,281,521.2,598.7,0,16.93,13.93,30.77,29.96,30.77,29.96,7999,2.017
6/25/2021 18:00,110111,30.14,30.57,29.76,37.66,40.24,35.67,3.797,0.542,279.9,357.2,441.2,0,15.43,13.32,30.57,29.76,30.57,29.76,7999,1.465
6/25/2021 19:00,110112,29.78,30.08,29.44,37.45,42.14,35.42,0.001,0.001,279.6,195.5,273.6,0,15.6,12.79,30.08,29.44,30.08,29.44,7999,0.885
6/25/2021 20:00,110113,27.82,30.21,24.8,46.84,57.86,35.42,0.001,0.001,279.6,46.66,123.5,0,16.29,12.67,30.21,24.8,30.21,24.8,7266,0.315
6/25/2021 21:00,110114,23.34,24.85,22.3,61.86,64.67,57.9,0.001,0.001,279.9,2.386,8.72,0,16.2,14.97,24.85,22.3,24.85,22.3,194.4,0.002
6/25/2021 22:00,110115,21.62,22.41,20.77,67.33,72.31,62.44,0.001,0.001,280.3,0,0,0,15.78,14.58,22.41,20.77,22.41,20.77,-0.034,0
6/25/2021 23:00,110116,20.21,20.83,19.63,74.29,77.64,71.63,0.001,0.001,280.5,0,0,0,15.8,15.24,20.83,19.63,20.83,19.63,-0.033,0
6/26/2021 0:00,110117,19.15,19.73,18.6,80.3,82.5,76.46,0.001,0.001,280.6,0,0,0,15.95,15.29,19.73,18.6,19.73,18.6,-0.031,0
6/26/2021 1:00,110118,18.32,18.77,18.02,83.3,84.4,81.9,0.001,0.001,280.8,0,0,0,15.68,15.2,18.77,18.02,18.77,18.02,-0.031,0
6/26/2021 2:00,110119,17.72,18.26,17.26,85.8,87.4,83.4,0.001,0.001,280.8,0,0,0,15.49,15.11,18.26,17.26,18.26,17.26,-0.03,0
6/26/2021 3:00,110120,17.18,17.41,16.94,87.8,88.5,87.1,0.001,0.001,280.8,0,0,0,15.33,14.96,17.41,16.94,17.41,16.94,-0.03,0
6/26/2021 4:00,110121,16.84,17.21,16.53,89.1,89.9,88.1,0.001,0.001,280.7,0.076,0.812,0,15.27,14.87,17.21,16.53,17.21,16.53,5.518,0
6/26/2021 5:00,110122,16.41,16.67,16.25,90.7,91.2,89.8,0.001,0.001,280.7,7.839,18.06,0,15.08,14.75,16.67,16.25,16.67,16.25,1020,0.097
6/26/2021 6:00,110123,17.79,20.37,16.3,85.8,91.3,74.73,0.001,0.001,280.8,98.6,179.5,0,15.8,14.83,20.37,16.3,20.37,16.3,7999,0.608
6/26/2021 7:00,110124,21.95,22.9,20.37,69.44,74.76,64.69,0.001,0.001,279.7,257.3,338.7,0,16.96,15.57,22.9,20.37,22.9,20.37,7999,1.188
6/26/2021 8:00,110125,23.19,24.22,22.7,62.98,68.52,55.63,0.001,0.001,279,421.5,502.8,0,16.85,14.42,24.22,22.7,24.22,22.7,7999,1.758
6/26/2021 9:00,110126,25.31,26.15,24.19,52.54,57.17,50.21,0.001,0.001,278.7,579,652.1,0,16.23,14,26.15,24.19,26.15,24.19,7999,2.279
6/26/2021 10:00,110127,26.84,27.59,26.02,50.2,56.27,45.39,3.797,0.223,278.6,715.9,774.6,0,16.99,14.66,27.59,26.02,27.82,26.02,7999,2.716
6/26/2021 11:00,110128,28.48,29.47,27.27,44.87,49.55,41.92,3.477,0.47,278.5,820,860,0,16.73,14.79,29.47,27.27,29.61,27.42,7999,3.037
6/26/2021 12:00,110129,30.82,32.31,29.33,40.73,47.54,36.13,3.317,0.912,278.7,883,900,0,17.83,15.13,32.31,29.33,32.39,29.33,7999,3.223
6/26/2021 13:00,110130,32.53,33.38,31.75,36.21,41.36,33.22,3.957,1.467,278.7,900,905,0,17.56,14.76,33.38,31.75,33.38,31.75,7999,3.26
6/26/2021 14:00,110131,34.03,35.07,32.62,32.83,40.23,29.48,4.436,0.578,279.9,867,893,0,17.5,14.53,35.07,32.62,35.07,32.62,7999,3.145
6/26/2021 15:00,110132,35.75,36.9,34.73,28.68,33.58,25.62,4.436,0.838,284.9,785,834,0,16.73,13.89,36.9,34.73,36.9,34.73,7999,2.886
6/26/2021 16:00,110133,37.26,37.98,36.05,26.25,30.36,23.49,2.518,0.094,281.7,663.3,729.3,0,16.47,13.51,37.98,36.05,37.98,36.05,7999,2.502
6/26/2021 17:00,110134,37.83,38.32,37.41,24.61,29.28,22.75,1.719,0.064,281.6,516.3,593.9,0,16.86,12.94,38.32,37.41,38.32,37.41,7999,2.017
6/26/2021 18:00,110135,37.78,38.13,37.42,26.73,32.46,24.37,0.001,0.001,281.3,349.7,434.7,0,18.79,14.11,38.13,37.42,38.13,37.42,7999,1.466
6/26/2021 19:00,110136,36.96,38.33,35.5,34.74,39.87,28.47,0.001,0.001,281.4,188.8,266.1,0,20.89,16.79,38.33,35.5,38.33,35.5,7999,0.886
6/26/2021 20:00,110137,32.48,35.63,29.59,47.11,58.11,33.17,0.001,0.001,280.3,46.48,117.1,0,21.06,16.25,35.63,29.59,37.43,31.67,7608,0.315
6/26/2021 21:00,110138,28.21,29.62,27.19,60.48,64.13,57.51,0.001,0.001,278.4,2.548,9.94,0,20.9,18.85,29.62,27.19,31.87,28.37,221.4,0.002
6/26/2021 22:00,110139,26.54,27.31,25.66,64.19,68.5,57.49,0.001,0.001,278.7,0,0,0,19.79,17.95,27.31,25.66,28.71,25.66,-0.033,0
6/26/2021 23:00,110140,25.01,25.79,24.27,70.17,74.29,67.38,0.001,0.001,278.9,0,0,0,19.52,18.88,25.79,24.27,25.79,24.27,-0.032,0
6/27/2021 0:00,110141,23.53,24.39,22.85,76.6,79.99,73.16,0.001,0.001,279.1,0,0,0,19.45,19.03,24.39,22.85,24.39,22.85,-0.031,0
6/27/2021 1:00,110142,22.32,22.9,21.81,82.2,84.3,79.62,0.001,0.001,279.2,0,0,0,19.38,18.9,22.9,21.81,22.9,21.81,-0.03,0
6/27/2021 2:00,110143,21.4,21.92,21.04,85.9,87.5,84,0.001,0.001,279.2,0,0,0,19.16,18.77,21.92,21.04,21.92,21.04,-0.029,0
6/27/2021 3:00,110144,20.85,21.24,20.19,87.7,88.9,87.1,0.001,0.001,279.2,0,0,0,19.1,18.29,21.24,20.19,21.24,20.19,-0.029,0
6/27/2021 4:00,110145,20.04,20.36,19.72,90.2,91.3,88.8,0.001,0.001,279.1,0.064,0.812,0,18.62,18.17,20.36,19.72,20.36,19.72,4.896,0
6/27/2021 5:00,110146,19.68,19.85,19.46,91.7,92.2,91,0.001,0.001,279,8.43,20.09,0,18.48,18.06,19.85,19.46,19.85,19.46,1166,0.094
6/27/2021 6:00,110147,20.57,22.78,19.56,88.5,92,78.59,0.001,0.001,278.8,103.8,178.1,0,19.23,18.17,22.78,19.56,22.78,19.56,7999,0.604
6/27/2021 7:00,110148,23.93,26.19,22.54,72.1,79.73,57.69,0.001,0.001,278,256.2,337.1,0,19.27,16.86,26.19,22.54,26.19,22.54,7999,1.185
6/27/2021 8:00,110149,26.46,27.54,25.54,57.88,63.45,52.21,0.441,0.003,276.6,421.2,503.7,0,18.45,16.76,27.54,25.54,28.27,25.54,7999,1.755
6/27/2021 9:00,110150,27.58,28.4,26.93,53.43,57.39,50.31,0.001,0.001,276.7,580,652,0,18.42,16.68,28.4,26.93,29.2,27.53,7999,2.276
6/27/2021 10:00,110151,29.31,30.71,28.32,48.77,53.9,43.93,0.441,0.002,276.7,718.8,778.2,0,18.77,16.58,30.71,28.32,31.43,28.92,7999,2.713
6/27/2021 11:00,110152,31.9,33.16,30.47,41.41,48.2,37.87,0.92,0.01,276.8,824,864,0,18.51,16.49,33.16,30.47,34.18,30.85,7999,3.035
6/27/2021 12:00,110153,33.63,34.97,32.48,36.97,41.26,33.2,3.317,0.914,277.7,886,903,0,18.94,16.11,34.97,32.48,35.59,32.48,7999,3.221
6/27/2021 13:00,110154,34.97,35.7,34.09,34.14,40.38,32.05,3.317,0.182,279.4,901,908,0,19.46,16.09,35.7,34.09,36.62,34.09,7999,3.259
6/27/2021 14:00,110155,36.67,37.53,35.58,30.96,35.03,28.65,0.761,0.003,280,866,894,0,18.74,15.99,37.53,35.58,37.53,35.58,7999,3.144
6/27/2021 15:00,110156,38.19,38.97,37,28.08,32.29,25.15,0.441,0.002,281,783.1,832,0,18.79,15.26,38.97,37,38.97,37,7999,2.886
6/27/2021 16:00,110157,39.28,40.2,38.67,25.48,30.67,22.27,2.998,0.036,281.2,662.5,729.2,0,18.75,14.17,40.2,38.67,40.2,38.67,7999,2.502
6/27/2021 17:00,110158,39.61,40.13,38.91,24.39,31.21,21.12,0.761,0.002,280.9,514.6,594.4,0,19.8,13.71,40.13,38.91,40.13,38.91,7999,2.018
6/27/2021 18:00,110159,39.44,40.16,38.5,25.67,32.8,22.11,0.001,0.001,280.7,347.6,432,0,20.43,13.8,40.16,38.5,40.16,38.5,7999,1.466
6/27/2021 19:00,110160,37.8,38.64,36.96,32.09,37.31,25.22,0.001,0.001,280.9,186.3,262.5,0,20.57,14.91,38.64,36.96,38.64,36.96,7999,0.886
6/27/2021 20:00,110161,33.5,37.03,30.02,46.67,56.61,33.9,0.001,0.001,280.7,45.94,114.4,0,21.17,18.45,37.03,30.02,39.04,32.12,7592,0.315
6/27/2021 21:00,110162,28.5,30.09,27.28,62.3,66.92,56.82,0.001,0.001,280.6,2.486,9.74,0,21.38,19.8,30.09,27.28,32.49,28.98,216.7,0.002
6/27/2021 22:00,110163,26.39,27.35,25.59,72.09,75.14,66.77,0.001,0.001,281,0,0,0,21.43,20.42,27.35,25.59,29.13,25.59,-0.03,0
6/27/2021 23:00,110164,25.16,25.69,24.74,76.04,77.67,74.32,0.001,0.001,281.2,0,0,0,20.98,19.9,25.69,24.74,25.69,24.74,-0.03,0
6/28/2021 0:00,110165,24.36,24.84,23.52,76.46,78.96,73.21,0.001,0.001,281.4,0,0,0,20.35,19.57,24.84,23.52,24.84,23.52,-0.03,0
6/28/2021 1:00,110166,23.04,23.64,22.54,80.8,83.1,78.2,0.001,0.001,281.6,0,0,0,19.84,19.25,23.64,22.54,23.64,22.54,-0.03,0
6/28/2021 2:00,110167,22.2,22.64,21.8,84.1,85,82.8,0.001,0.001,281.6,0,0,0,19.64,19.09,22.64,21.8,22.64,21.8,-0.029,0
6/28/2021 3:00,110168,21.45,21.98,21.07,85.5,86.7,83.8,0.001,0.001,281.6,0,0,0,19.25,18.54,21.98,21.07,21.98,21.07,-0.029,0
6/28/2021 4:00,110169,20.93,21.21,20.53,85.4,86.3,84,0.001,0.001,281.5,0.056,0.609,0,18.76,18.07,21.21,20.53,21.21,20.53,4.328,0
6/28/2021 5:00,110170,20.76,21.1,20.39,85.7,86.8,84.6,0.001,0.001,281,8.46,20.29,0,18.56,18.09,21.1,20.39,21.1,20.39,1192,0.092
6/28/2021 6:00,110171,21.68,24,20.36,81.6,86.9,70.67,0.001,0.001,278.9,99,178.7,0,18.9,18.03,24,20.36,24,20.36,7999,0.6
6/28/2021 7:00,110172,24.74,27.61,23.4,70.55,76.67,57.73,0.001,0.001,277.3,257.3,338.8,0,19.99,17.75,27.61,23.4,28.76,23.4,7999,1.181
6/28/2021 8:00,110173,29.03,29.68,27.61,51.31,62.03,42.63,0.001,0.001,276.4,423.6,505.7,0,20.37,15.42,29.68,27.61,31.25,28.67,7999,1.751
6/28/2021 9:00,110174,30.05,31.28,29.33,43.71,49.03,41.39,0.001,0.001,276.1,582.8,657.7,0,18.04,15.03,31.28,29.33,31.88,29.33,7999,2.273
6/28/2021 10:00,110175,32.13,33.43,31.01,40.82,45.86,34.34,3.158,0.157,276,721.2,779.6,0,18.46,15.51,33.43,31.01,33.43,31.19,7999,2.71
6/28/2021 11:00,110176,34.58,35.82,33.18,33.41,38.52,29.04,3.477,0.685,276.3,823,862,0,17.75,15.05,35.82,33.18,35.82,33.18,7999,3.033
6/28/2021 12:00,110177,36.54,37.31,35.77,28.72,32.63,26.57,2.518,0.039,277.4,885,902,0,17.56,14.45,37.31,35.77,37.31,35.77,7999,3.22
6/28/2021 13:00,110178,38.14,38.87,37.1,25.56,29.24,22.98,4.116,0.907,277.9,901,906,0,17.19,13.34,38.87,37.1,38.87,37.1,7999,3.257
6/28/2021 14:00,110179,40.13,41.31,38.67,21.88,24.85,17.77,3.477,0.539,279.1,867,895,0,16.42,11.92,41.31,38.67,41.31,38.67,7999,3.144
6/28/2021 15:00,110180,41.1,41.72,40.33,18.61,22.51,16.52,3.317,0.388,280.2,784.8,833,0,15.11,11.11,41.72,40.33,41.72,40.33,7999,2.886
6/28/2021 16:00,110181,41.95,42.43,41.18,16.94,19.53,14.93,4.116,1.708,281,660.3,730.4,0,13.99,10,42.43,41.18,42.43,41.18,7999,2.502
6/28/2021 17:00,110182,42.48,42.91,41.99,17.43,22.99,14.79,2.998,0.51,280,512.1,589.6,0,16.87,10.31,42.91,41.99,42.91,41.99,7999,2.018
6/28/2021 18:00,110183,41.38,41.96,40.27,21.02,27.25,15.74,0.92,0.002,280.2,347.2,433.2,0,18.42,10.53,41.96,40.27,41.96,40.27,7999,1.467
6/28/2021 19:00,110184,35.71,40.3,31.33,35.1,45.16,22.85,6.354,1.525,277.5,182.5,260.1,0,19.01,14.57,40.3,31.33,40.3,32.15,7999,0.886
6/28/2021 20:00,110185,28.15,31.37,25.05,52.45,60.27,44.86,6.513,1.681,275.4,45.82,112.4,0,18.15,16.76,31.37,25.05,32.22,25.05,6595,0.315
6/28/2021 21:00,110186,22.67,25.08,20.43,66.75,73.7,59.83,6.194,2.414,275.7,2.481,10.35,0,16.84,15.53,25.08,20.43,25.08,20.43,124.3,0.002
6/28/2021 22:00,110187,19.36,20.46,18.84,77.09,78.54,73.63,5.395,2.02,275.9,0,0,0,15.68,14.97,20.46,18.84,20.46,18.84,0.005,0
6/28/2021 23:00,110188,18.49,19,18.06,79.55,81.1,77.78,0.001,0.001,278.3,0,0,0,15.08,14.72,19,18.06,19,18.06,-0.032,0
6/29/2021 0:00,110189,17.91,18.16,17.58,81.6,82.7,80.9,0.001,0.001,279.3,0,0,0,14.88,14.59,18.16,17.58,18.16,17.58,-0.031,0
6/29/2021 1:00,110190,17.29,17.65,17.05,84.1,85.2,82.5,0.001,0.001,279.6,0,0,0,14.7,14.49,17.65,17.05,17.65,17.05,-0.031,0
6/29/2021 2:00,110191,17.02,17.5,16.58,85.3,87.3,83.2,0.001,0.001,279.6,0,0,0,14.73,14.43,17.5,16.58,17.5,16.58,-0.031,0
6/29/2021 3:00,110192,16.62,16.78,16.47,87.4,87.9,86.9,0.001,0.001,279.8,0,0,0,14.66,14.41,16.78,16.47,16.78,16.47,-0.03,0
6/29/2021 4:00,110193,16.6,16.8,16.4,86.9,87.4,86.3,0.001,0.001,279.8,0.029,0.406,0,14.59,14.15,16.8,16.4,16.8,16.4,2.076,0
6/29/2021 5:00,110194,16.2,16.47,15.97,87.2,88.3,86.4,0.001,0.001,279.7,7.338,21.71,0,14.24,13.95,16.47,15.97,16.47,15.97,951,0.09
6/29/2021 6:00,110195,16.11,16.4,15.9,87.9,88.7,86.6,0.001,0.001,279.7,54.58,99.2,0,14.25,13.99,16.4,15.9,16.4,15.9,7062,0.596
6/29/2021 7:00,110196,16.71,17.19,16.33,85.1,86.8,83.2,0.001,0.001,279.8,100,137,0,14.46,14.05,17.19,16.33,17.19,16.33,7999,1.177
6/29/2021 8:00,110197,17.24,17.58,17.01,82.1,83.7,79.76,0.441,0.002,279,170.8,218.5,0,14.47,13.94,17.58,17.01,17.58,17.01,7999,1.748
6/29/2021 9:00,110198,18.06,19.07,17.38,78.14,80.8,73.48,0.001,0.001,275.9,467.6,840,0,14.77,13.91,19.07,17.38,19.07,17.38,7999,2.27
6/29/2021 10:00,110199,19.64,20.68,18.84,71.85,75.52,68.2,0.441,0.002,274.6,711,770.2,0,14.95,14.12,20.68,18.84,20.68,18.84,7999,2.707
6/29/2021 11:00,110200,21.57,22.66,20.49,65.41,69.87,61,4.116,0.119,277.3,816,855,0,15.94,14.43,22.66,20.49,22.66,20.49,7999,3.031
6/29/2021 12:00,110201,23.26,24.45,22.39,60.51,64.59,55.48,5.395,2.682,280.2,880,900,0,16.03,14.72,24.45,22.39,24.45,22.39,7999,3.218
6/29/2021 13:00,110202,24.65,25.35,23.88,55.41,59.95,51.84,6.194,3.321,284.1,898,904,0,16,14.6,25.35,23.88,25.35,23.88,7999,3.256
6/29/2021 14:00,110203,25.6,26.31,24.96,52.48,56.19,49.68,6.833,3.633,284.7,863,890,0,15.96,14.71,26.31,24.96,26.31,24.96,7999,3.143
6/29/2021 15:00,110204,26.36,26.77,26.03,45.68,51.54,42.03,7.952,3.666,299.4,780.8,831,0,15.59,12.58,26.77,26.03,27.04,26.03,7999,2.885
6/29/2021 16:00,110205,26.68,27.08,26.3,42.68,44.45,41.04,7.312,3.504,298.5,664.1,727.5,0,13.66,12.3,27.08,26.3,27.08,26.3,7999,2.501
6/29/2021 17:00,110206,26.57,27.07,26.02,44.14,47.54,41.28,6.194,2.845,295.1,516.8,596.7,0,14.09,12.61,27.07,26.02,27.07,26.02,7999,2.018
6/29/2021 18:00,110207,25.24,26.09,24.44,48.99,52.39,46.15,6.833,3.357,295,348.9,432.2,0,14.23,13.36,26.09,24.44,26.09,24.44,7999,1.466
6/29/2021 19:00,110208,23.26,24.71,22.09,57.1,60.39,52.01,7.153,3.397,294,186.7,263.8,0,14.66,13.76,24.71,22.09,24.71,22.09,7999,0.885
6/29/2021 20:00,110209,20.61,22.12,19.58,64.66,67.64,59.55,7.632,3.34,292,47.6,115.9,0,14.1,13.3,22.12,19.58,22.12,19.58,5448,0.315
6/29/2021 21:00,110210,18.84,19.68,18.04,70.7,74.31,67.2,6.194,2.065,286.5,2.298,9.94,0,13.58,13.28,19.68,18.04,19.68,18.04,108.6,0.002
6/29/2021 22:00,110211,17.69,18.21,17.46,75.72,76.71,74.12,5.075,0.52,285.1,0,0,0,13.55,13.14,18.21,17.46,18.21,17.46,-0.019,0
6/29/2021 23:00,110212,17.29,17.62,17.01,77.29,78.77,75.69,3.797,1.507,285,0,0,0,13.42,13.17,17.62,17.01,17.62,17.01,-0.003,0
6/30/2021 0:00,110213,16.64,17.11,16.3,81.5,83.4,78.57,2.199,0.11,285,0,0,0,13.65,13.25,17.11,16.3,17.11,16.3,-0.029,0
6/30/2021 1:00,110214,16.36,16.55,16.13,83.3,84.5,82.6,0.001,0.001,285.3,0,0,0,13.65,13.43,16.55,16.13,16.55,16.13,-0.031,0
6/30/2021 2:00,110215,16.23,16.44,16.06,83.6,84.6,82.9,0.001,0.001,285.3,0,0,0,13.62,13.36,16.44,16.06,16.44,16.06,-0.031,0
6/30/2021 3:00,110216,16.1,16.42,15.73,84,85.8,83,0.001,0.001,285.5,0,0,0,13.57,13.23,16.42,15.73,16.42,15.73,-0.031,0
6/30/2021 4:00,110217,16.34,16.77,15.85,82.8,85.2,81.4,0.601,0.005,285.6,0.009,0.203,0,13.62,13.25,16.77,15.85,16.77,15.85,0.64,0
6/30/2021 5:00,110218,16.57,16.77,16.35,82.9,84.4,81.4,2.359,0.009,285.6,2.934,9.54,0,13.9,13.47,16.77,16.35,16.77,16.35,382.8,0.087
6/30/2021 6:00,110219,16.26,16.45,16.09,84.8,85.4,84,4.915,0.766,285.7,17.54,31.05,0,13.82,13.57,16.45,16.09,16.45,16.09,2144,0.591
6/30/2021 7:00,110220,16.04,16.16,15.91,86.3,87,85.5,1.879,0.006,285.4,41.99,61.08,0,13.93,13.63,16.16,15.91,16.16,15.91,5422,1.172
6/30/2021 8:00,110221,16.24,16.47,15.97,85.1,86.7,84.1,3.797,0.895,285.5,82.5,102.9,0,13.89,13.62,16.47,15.97,16.47,15.97,7999,1.744
6/30/2021 9:00,110222,16.59,16.87,16.3,83.4,84.6,82.5,3.797,0.207,285.7,142.2,165,0,14.1,13.59,16.87,16.3,16.87,16.3,7999,2.266
6/30/2021 10:00,110223,16.94,17.31,16.7,82.1,84.1,79.62,3.797,0.124,285.6,155.4,233.1,0,14.13,13.63,17.31,16.7,17.31,16.7,7999,2.704
6/30/2021 11:00,110224,17.85,18.43,17.24,77.58,80.6,74.95,3.158,0.334,285.4,270.9,386.1,0,14.13,13.68,18.43,17.24,18.43,17.24,7999,3.028
6/30/2021 12:00,110225,19.91,20.87,18.36,69.38,75.44,65.37,0.441,0.002,285.3,463.8,1365,0,14.69,13.78,20.87,18.36,20.87,18.36,7999,3.216
6/30/2021 13:00,110226,19.85,20.32,19.33,70.81,72.78,68.42,0.001,0.001,285.1,377.2,497.3,0,14.8,14.08,20.32,19.33,20.32,19.33,7999,3.255
6/30/2021 14:00,110227,19.95,20.24,19.65,70.82,72.02,69.41,5.235,0.68,286.1,330.5,379.2,0,14.86,14.21,20.24,19.65,20.24,19.65,7999,3.142
6/30/2021 15:00,110228,19.98,20.32,19.68,70.51,72.24,69.13,5.235,1.918,285.8,276.2,364.8,0,14.95,14.25,20.32,19.68,20.32,19.68,7999,2.885
6/30/2021 16:00,110229,19.63,20.17,19,71.2,73.6,69.01,8.43,2.625,287,218.6,323.6,0,14.59,14,20.17,19,20.17,19,7999,2.501
6/30/2021 17:00,110230,18.9,19.24,18.41,73.72,75.58,72.27,5.874,1.503,284,143.8,185.7,0,14.45,13.89,19.24,18.41,19.24,18.41,7999,2.017
6/30/2021 18:00,110231,18.47,18.77,18.26,74.94,75.86,73.63,5.874,0.543,283.2,84.4,123.6,0,14.2,13.71,18.77,18.26,18.77,18.26,7999,1.466
6/30/2021 19:00,110232,17.84,18.45,17.5,78.49,80.8,74.7,0.001,0.001,282.8,49.68,59.45,0,14.31,13.71,18.45,17.5,18.45,17.5,6650,0.885
6/30/2021 20:00,110233,17.97,18.09,17.75,76.12,77.66,74.51,0.001,0.001,282.9,16.51,31.86,0,14,13.35,18.09,17.75,18.09,17.75,2215,0.314
6/30/2021 21:00,110234,17.62,17.89,17.48,76.47,77.79,75.22,0.001,0.001,282.9,0.89,3.246,0,13.9,13.12,17.89,17.48,17.89,17.48,65.82,0.002
6/30/2021 22:00,110235,17.5,17.65,17.13,76.08,79.37,75.02,3.477,0.08,282.9,0,0,0,13.73,13.04,17.65,17.13,17.65,17.13,-0.03,0
6/30/2021 23:00,110236,17.09,17.31,16.92,79.33,80.7,78.28,0.001,0.001,282.7,0,0,0,13.77,13.28,17.31,16.92,17.31,16.92,-0.032,0
